"id","nBites","BiteSize_g","ActiveMeal_pcent","BiteOE_sec","TotalOE_min","TotalIntake_g","EatRate","MealDur_min","int","linear","quad","Quad_n2ll","theta","r","LODE_n2ll"
18,12,1.75988378302885,86.0951930888699,21.1778063658695,4.27535493431489,21.1186053963462,4.93961453979971,4.96584626960735,-0.214903621911802,5.12003229673876,-0.163615513714736,29.3707992314152,3.11561275013591,0.637436364847986,31.5189030721077
19,8,3.70305462871351,90.8939520971811,39.1745690174416,4.90142243368056,29.6244370297081,6.0440489328447,5.39246266730718,0.505903112170749,5.58895888122578,-0.0478402619989671,19.5805328143802,3.71412624039415,0.640660772455955,27.311177815985
20,32,2.49612276577016,90.4543741558501,20.7291802376313,11.1793120772178,79.875928504645,7.14497707487952,12.3590618823543,-0.462444673222879,6.68854407703367,-0.011029299620214,78.32213112752,4.28644779948915,0.278066903783579,192.162400680845
21,44,5.55602219615358,73.7042072672402,28.608162866282,21.0028599396376,244.464976630758,11.6396041935885,28.4961479383184,-0.0257450801379281,8.62870352748182,-0.00291210442412961,149.967222760407,5.78589972266314,0.118158857580191,445.369722863247
22,63,1.79586607416947,72.7293202556178,14.4217971560144,15.0545815862312,113.139562672677,7.51529107764463,20.6994669183209,-0.646093247132118,5.73241388367084,-0.0138444294172103,154.196695909411,3.59874393360844,0.16574869666112,442.398651390723
23,101,0.554722363144388,76.3246911102989,9.58531401079681,16.0836955435186,56.0269586775832,3.48346302166612,21.0727292957866,0.453346853729294,2.59120261418959,-0.00105250260861968,247.204226408283,1.77284354508838,0.161175613007517,442.39045856147
24,49,1.48259732616312,85.8818707229763,26.6468248119241,21.8882112209758,72.6472689819929,3.31901352050066,25.4864164423935,0.0839051226920704,2.93507675104186,-0.00250530097159355,119.930763308394,1.87726320694356,0.134942184864133,265.807068939757
25,49,1.57616855687367,89.507882952283,17.2255941675522,14.0929342795893,77.2322592868097,5.48021141336511,15.7449085094575,0.529647692249556,4.97215960418831,-0.010988105790111,119.930763315036,3.22521526038628,0.219124677020877,275.372646473778
26,38,1.23531139072206,90.6542859528089,13.4672304377855,8.56427496318399,46.9418328474383,5.48112164184724,9.44718153496044,-0.331781120641391,5.35660004172748,-0.0311296013428227,93.0075307133299,3.29522545348287,0.361961061264839,153.110188041309
27,59,1.37866116300062,63.5218895553207,14.2746214107917,14.1276500494175,81.3410086170369,5.75757527490504,22.2406010720349,-0.983290808595533,3.95122651710364,-0.0114449084549157,144.406429284877,2.44016676276176,0.152901060477838,340.405688208726
28,28,2.72314748849469,79.1818539390386,19.8453029018113,9.19425750198444,76.2481296778514,8.29301655532211,11.61157139496,-1.15511996365762,6.95248364826993,-0.023646599096848,68.5318647466105,4.29458676127147,0.298742108332506,164.880599949703
29,66,1.82939693294668,92.9489382399535,22.2194482024499,24.5110273132141,120.740197574481,4.92595418509402,26.3704220589776,-0.862938927055524,4.73876801642837,-0.00714858809414974,161.539395830494,3.05149428714114,0.129207390157494,475.881021135852
30,34,1.72558949490035,74.1017586165296,9.08808695487146,5.10510971017504,58.6700428266118,11.4924156692805,6.88932328393656,-1.16211849056969,9.60238989670321,-0.163445914334227,83.2172643613618,5.63687512202767,0.49626934704535,163.249182008155
31,54,1.62843084028324,69.8257787094002,15.4295499887602,13.7681501061385,87.9352653752951,6.38686132104917,19.7178611690656,0.32299771176847,4.60051617865872,-0.0097746673436855,132.168596277099,2.97727135124053,0.172284023801619,328.617491382088
32,50,1.8166196235672,55.4947516986161,5.98787977726932,4.95774116622878,90.8309811783602,18.3210414043162,8.93371177359897,0.401766335759806,10.3287808976248,-0.0224683191259835,122.378329900903,6.73850199438252,0.38262903550373,316.596065842702
33,48,1.43270737929993,78.5465073033402,7.42276622437869,5.99942958404762,68.7699542063966,11.4627487901941,7.6380602906738,0.70006052194431,9.05694740179049,-0.041828040778151,117.483196694329,5.98754470901545,0.447478911031368,248.604826735314
34,47,2.47936653834584,58.5624026588244,15.7588833025735,12.4614289097236,116.530227302255,9.35127328867772,21.2788894306847,-0.252396479409276,5.59963588612795,-0.00437444224364803,115.035630094177,3.63221869695408,0.160681202587987,338.911615859748
35,10,3.04729691595155,71.2680916643834,33.7805819406166,5.71123777403963,30.4729691595155,5.33561556446311,8.01373748147357,-2.05287745745796,4.98616128308152,-0.112697872305899,24.4756659772002,2.22744599712314,0.490267635474432,29.6927144555933
36,72,4.12807899295654,79.6436475717356,19.1228500118562,22.8863672424622,297.221687492871,12.9868442791314,28.7359606701191,-0.18868839044382,10.3533627239907,-4.04749568216819e-05,197.804756728657,6.83873158799978,0.119239574830426,771.041026469257
37,74,0.817789156087463,61.9575220555985,9.48512671606459,11.7040156027817,60.5163975504723,5.17056706042749,18.8903868561414,-1.2467583819297,3.59992476883537,-0.0180341830420229,181.119928235944,2.13974088790746,0.179439571575776,346.921859177294
38,58,1.52474212907791,70.7761158385291,15.4074120905265,14.9694120933174,88.4350434865186,5.90771654459279,21.1503724327979,-0.945126931960845,4.46856457776314,-0.0156549767047859,141.958862694748,2.7906653199844,0.160852398254644,352.368848091847
39,70,2.47356828150399,81.5196769679166,15.8837260076677,18.4020127424098,173.149779705279,9.4092848499248,22.5737066520175,-0.0680838419188501,7.64909844329778,-0.000138342834917742,171.329661866633,5.13777977030917,0.150006611617676,608.779796551027
40,77,0.56360744577421,80.7115327450327,10.050888175764,12.8697534679461,43.3977733246142,3.37207495331611,15.945371163501,0.827593701389381,2.78702243424459,-0.010763276350916,188.462628026266,1.81623290976868,0.212911849123343,278.100983019266
41,74,0.271897921033132,75.0188376699121,14.779463010295,18.189063224495,20.1204461564517,1.10618374943883,24.2459944587892,1.19855319604017,0.797983530357223,-0.00215071717459983,181.119928270974,0.616041379893492,0.119768525482094,181.417120192373
42,50,2.30030773524834,66.8581886373635,18.0564186100282,14.9615615641532,115.015386762417,7.68739187211485,22.3780540111611,0.361708305692872,5.24907003728143,-0.00731686942240796,122.378329886714,3.42309709312254,0.152856736181229,354.21850403075
43,73,1.5682759570775,81.6393704925331,16.4147097816644,19.9729010973273,114.484144866657,5.731973753276,24.4647906724784,-0.291969706553328,4.89110661380926,-0.00945634736454671,178.672361637059,3.10744381808936,0.139576003694037,513.516928510957
44,23,0.84017391176713,56.9030568533102,27.7989836052208,10.7751852752661,19.323999970644,1.7933798331061,18.9360394170797,0.25177096499385,1.1355322265822,-0.0115766108967531,56.2940325102618,0.711352091232496,0.173722534137139,56.3864022457052
45,11,3.63456449201533,64.6216575330132,25.0413861490044,4.74064511682043,39.9802094121686,8.43349553214045,7.33600049549733,0.625382507204271,5.30522866058683,-0.00100958969788105,28.51293798984,3.63980422951374,0.467816725190318,47.96036360622
46,13,3.79761229869751,49.3160185166243,35.7901879555552,7.90672140966061,49.3689598830677,6.24392302765943,16.0327651085525,-0.626515824169073,3.2886513103014,-0.0102884731088637,34.7156018964797,1.96074636280712,0.227069800295647,60.5915110007933
47,114,0.135778549478794,69.5967420779497,9.678213338802,18.3941271091843,15.4787546405825,0.841505255927794,26.4295806958644,-1.5296058831299,0.720874915995626,-0.0016824474555735,279.022592142828,0.529129964297335,0.080651664827693,279.480428450311
48,10,3.98214434657372,74.5985077725745,34.3709026326842,5.51199848901516,39.8214434657372,7.22450188349963,7.38888572117203,-2.10385170637351,6.63661118392716,-0.151825145851592,24.4756659771924,3.46305502847832,0.502292240727239,35.1144983138052
49,32,1.95426677810327,65.5077987510963,24.6932054053769,13.0505190742266,62.5365368993045,4.7918811921288,19.9220845808197,0.7842724064686,3.17135252715292,-0.00567951273221425,78.3221311380248,2.09619679603628,0.171248848440211,161.076321367203
50,65,2.52922214875796,69.0580125354144,6.41309696870221,6.95620224062325,164.399439669267,23.6335048899523,10.0729835470663,-0.639437482700594,16.7859723519551,-0.0454599544244213,159.091828931579,10.7618895076257,0.340746640545041,546.759284983481
51,41,2.10183748019023,61.5262407901109,14.5627868162808,9.86389669051511,86.1753366877992,8.73643950170964,16.0320158745999,0.187245423281028,5.56865359483683,-0.0123195133344989,100.350230520628,3.61474009580589,0.212426591657059,246.919029512539
52,60,2.25373684345448,80.3692270962411,12.9654467750546,13.0560545859551,135.224210607269,10.3572032206984,16.2450916322993,0.261548253274629,8.40870333563436,-0.00701849949803466,146.853995881231,5.46025183400614,0.211976778414808,464.134662834971
53,56,3.05261713604923,71.8420098475018,12.7287130916528,11.8661805396254,170.946559618757,14.4061991175599,16.5170497941435,-0.811809176116823,10.5067999676164,-0.00717066038635353,137.063729490216,6.878460480898,0.206137861574224,484.395184952467
54,25,2.72676106686222,82.2597463758133,16.9200547299989,7.17242384968812,68.1690266715554,9.50432212319962,8.71923895427548,-1.03731495644133,8.59516770847143,-0.0865332519896904,61.18916509321,5.00705561424108,0.40683825487699,132.2046175046
55,56,1.44385399549715,60.935526561022,19.126609707999,17.7215483552921,80.8558237478405,4.56257106471709,29.0824570746023,-1.83375885805064,2.9493969279361,-0.00319103379169406,137.06372960674,1.81906725914057,0.118753610861767,320.994357407125
56,69,2.75118889576232,74.6829847456289,19.365591016379,22.1423141632854,189.8320338076,8.57326982210218,29.6484055085671,-0.482765749330435,6.49783596557318,-0.00291537715878472,168.88209535605,4.20797294877699,0.115925027263977,620.44189374873
57,34,0.43851395559283,68.5417577812206,19.0871668997491,10.8182428266621,14.9094744901562,1.37817894542088,15.783433598527,-1.90022838057331,1.33893488682209,-0.0157459849700104,83.2172643635755,0.887402366679606,0.166642097176441,83.3538119997382
58,68,1.31813695304455,95.2956896431232,4.07603678029536,4.61495454619187,89.6333128070291,19.4223609159904,4.84277364849827,NA,NA,NA,NA,NA,NA,NA
59,65,0.801317471992971,64.6722035867221,17.766920658037,19.1861291221938,52.0856356795431,2.71475477663144,29.6667316994482,-0.158480119052206,1.86001260609346,-0.00545914639022194,159.091829423958,1.17411395575605,0.11450035653931,273.408932524852
60,53,3.36511201470422,84.3385074957918,19.3053899912801,17.0026355261815,178.350936779324,10.4896053617505,20.1599910065161,-0.42179520386808,8.96531079794429,-0.00546460267938645,129.967033516405,5.85996002921013,0.170325888403931,459.779536919274
61,47,3.44217904603548,85.1185430523478,18.9654415060505,14.7712647266155,161.782415163668,10.9525093590775,17.3537565340271,0.343825402876885,9.30334332888049,-0.000655286007944254,115.035630110346,6.19835396604889,0.196272320492781,397.2023491391
62,55,1.1270295166211,86.2819659993956,17.2383940624417,15.9230127184122,61.9866234141605,3.89289542816755,18.4546243632461,0.798464762680759,3.41758478527439,-0.00854002835882578,134.616162911895,2.21774182423747,0.186002742563869,264.578191573094
63,66,1.25304276089568,89.5554636120014,11.3068567028881,12.3811563793062,82.7008222191147,6.67957173671924,13.8251267761256,-0.480228113370892,6.15398125906936,-0.0180553446282792,161.539395565024,3.98823601694533,0.246445569748685,383.200548964378
64,44,1.33475635448798,81.3541225276371,17.5533874878378,12.8045759712248,58.7292795974709,4.58658527462767,15.7393080687152,-1.41080488578828,4.26698341668719,-0.0315224454956543,107.692930299711,2.48702118104785,0.216300542091125,207.453197855446
65,48,1.31155154162853,58.3034853333165,17.2475477157126,13.6859796450966,62.9544739981693,4.59992456738195,23.4736904095097,0.917859590577183,2.65784691361591,-0.00249473788572098,117.483196897523,1.77617248619049,0.145136982566675,241.887061937907
66,95,1.53154388234333,86.4978849049129,7.92781024024858,12.516454340422,145.496668822617,11.6244317172743,14.4702432367928,1.11591844864144,9.98689551654059,-0.0028735313537133,232.518826822508,6.72329531173109,0.234603663501495,749.475383546387
67,52,2.69076747162296,69.8941999595537,9.53695760904972,8.21995562825079,139.919908524394,17.0219785668319,11.7605690214746,0.222471481610523,11.9274329484218,-0.0101508670587915,127.273463082213,7.86439026985927,0.291288056614482,408.383973746427
68,44,2.10119372029949,89.9128869287675,24.1683005814408,17.65237290308,92.4525236931777,5.23739919844129,19.632750661276,0.0905472564079468,4.74677935584595,-0.000580716184496568,107.692930303072,3.12584001391482,0.173701227768892,276.720650649585
69,45,4.09200139567599,67.2008491803418,18.2653070877098,13.5963939172809,184.140062805419,13.5433015493453,20.2324733736523,-0.56463364290534,9.18723274679075,-0.00351159768409001,118.012420386629,5.98447445329045,0.170072408628461,402.03762511976
70,83,2.00370963443585,89.9004634366215,4.97988139360345,6.88033614434772,166.307899658176,24.1714788593286,7.65328217601265,-0.358772123538874,22.374585415486,-0.0993550396714343,203.148027716427,14.4719027239639,0.445015105521725,699.004700448078
71,35,3.56491640609321,81.5431604567434,41.2768444688873,24.0332633636543,124.772074213262,5.19164094885075,29.473058474847,0.0969915357116712,4.27492582350703,-0.00214137608012732,89.7551008051365,2.8851584192156,0.11376080986824,264.380289845262
72,49,4.00955440715283,80.3632314701599,22.8988420890193,18.639635582959,196.468165950489,10.5403437248584,23.1942335343747,0.00515899831895846,8.50147679269581,-0.00189207777077609,135.363383788969,5.66638073994318,0.146368698239703,452.226925126146
73,57,2.49632053065104,90.7557758793611,21.547919202434,20.5959222999653,142.290270247109,6.9086622184115,22.6937868145635,-0.901345063980542,6.42262160978132,-0.00617714553995593,139.511296070241,4.12840240361608,0.151464878459112,451.245876091436
74,10,3.78030373469216,91.3720412000588,37.2524779373482,5.94694969354505,37.8030373469216,6.35671046418198,6.50850042905819,1.5987185618281,5.73959236550832,-0.0121525764716963,24.4756659831899,3.9251705639527,0.549798821058924,40.1406402174703
75,87,1.92267304797333,74.4162011185298,11.9162893219782,17.3107545305813,167.27255517368,9.66292687463017,23.2620777067197,-0.33327148896533,7.40260791975681,-0.0111393194160019,212.93829401082,4.80894596293498,0.145625027816721,739.079665563522
76,62,1.78588949177804,89.0478247977624,19.7378244796242,20.2519381416605,110.725148490238,5.46738528015077,22.7427656853549,0.572479775839853,4.86783407004823,-0.00019837031097415,151.749129161265,3.23592477668704,0.149687080827264,431.742316536979
77,12,1.76455518801665,72.0061083194503,39.4269919807812,7.57381904347989,21.1746622561998,2.79577081715842,10.5183007667616,-0.992592500401448,2.59757911955988,-0.0580361375807185,29.3707991858348,1.29597163470615,0.331161388200496,31.6913187727685
78,58,2.67702801883248,73.1559989349227,20.9042632598111,20.1365569122642,155.267625092284,7.71073355632702,27.5255033154246,-0.0103160296612114,5.69752199302321,-0.00362616233282904,141.958862760755,3.77396216699461,0.123324336997482,480.066112799544
79,76,2.36741246049943,90.9994443250823,10.922271617376,13.7655107735464,179.923346997957,13.0705899663179,15.1270272864207,0.806860624103956,11.8419782966828,-0.00371468209120646,186.015061426576,7.91602324977772,0.225013153432496,667.021281719221
80,65,1.95424931878152,75.4491025029159,16.9820354152809,18.4418955433562,127.026205720799,6.88791482535863,24.4428295785805,0.186048548972058,5.22631979148622,-0.00375187910300218,159.091829103302,3.49121534720091,0.138482505096579,488.544334244539
81,16,3.05171007422495,51.5606351382047,21.4585345083308,5.76165589735036,48.8273611875992,8.47453615028513,11.1745246774146,-0.247872485292887,4.58618387777629,-0.0211054953165353,39.1610655981496,2.94448230611216,0.308491610673474,71.9388061973752
82,62,1.10422223705604,83.8652262416071,12.8001835914675,13.2607655810981,68.4617786974746,5.16273199151186,15.8119952397138,0.487263724286763,4.43731770109969,-0.0151210754608661,151.7491290592,2.88362101051564,0.215081931543384,318.524098870417
83,53,1.63793147874113,74.9608911754478,10.5540971826635,9.27037514815086,86.8103683732801,9.3642778189614,12.3669489553604,-1.18212622258252,7.72375062458169,-0.0578994195823927,129.721029727594,4.67205434383227,0.276000146146588,315.382837452581
84,118,2.24791075097874,75.7548518075586,7.69028357909368,15.1560594374223,265.253468615491,17.5014798345634,20.0067178217489,-0.338032711253013,13.4942587021261,-0.0135204729095764,288.812858534445,8.87082369263004,0.169020332022941,1211.5964490874
85,96,1.68849038415592,58.8624552605455,9.87743496282547,15.7803242595667,162.095076878968,10.2719737701651,26.808810794109,0.740375128500934,5.99780721032881,-0.000984157061209738,234.966393390881,4.03527748563001,0.126590926219064,799.122689364942
86,130,0.787115102388035,89.8606077937189,5.71894211653289,12.3503628806526,102.324963310445,8.28517868659078,13.7439120253934,-0.726584422522183,7.59216340390012,-0.0144818342611173,318.183657763913,4.98358697677785,0.246174612422953,847.912951790985
87,17,3.98028125937459,65.1537588947223,24.6852651409888,7.1904364985337,67.664781409368,9.41038578439105,11.0361038572652,0.315663457091199,6.26140702896739,-0.0188943635194966,41.6086321612081,4.20547077858187,0.307967290294962,94.4168135656001
88,27,2.14718759145457,62.1777881289717,32.769091579,14.8369014818178,57.9740649692733,3.90742400226346,23.8620605979784,-0.956988943227335,2.55766352441703,-0.00513521121018894,66.0842981558622,1.56834454054633,0.148069938802714,126.78585743669
89,60,0.885325800290863,79.0557158471618,9.67500629776848,9.69284009428265,53.1195480174518,5.48028725334946,12.2607707620051,1.00058629323833,4.33212149274516,-0.00856819173468217,146.853995877514,2.89208736708495,0.277669184096093,255.895605975372
90,25,4.41568957883196,73.6742550873271,29.2553202880814,12.3809095625021,110.392239470799,8.91632710129335,16.8049334843315,-0.0611575603972784,6.64577967141366,-0.00463874969949334,69.2663821955432,4.3819515500499,0.20442107143551,180.010644016266
91,71,3.75853842799415,94.525990833976,10.5983649311476,12.5667573099059,266.856228387584,21.2350904697771,13.2944994271237,-0.297143228786258,20.1571571325574,-0.00537002218596763,174.321363685284,13.3267763466981,0.256643710447724,733.354303420242
92,82,2.91418274789037,93.4625162631099,13.5406447174429,18.5444555188449,238.962985327011,12.8859531671974,19.8415966745852,-0.835932509095699,12.2653840541896,-0.0102312711827466,200.700461027718,8.06613121647054,0.170747226528871,812.285047950612
93,14,1.80854525165481,61.1122044291415,32.1803929151874,7.77248527010737,25.3196335231673,3.25759813537962,12.7183847198957,-0.0492655832958654,2.16577081230237,-0.0077443552446007,34.2659325453782,1.23017802306017,0.293812743334234,35.8133696557973
94,53,0.869034249729162,66.4593087279542,16.750636354252,14.8784363062844,46.0588152356456,3.09567580137377,22.3872871852882,-0.0325908011989409,2.17243232968304,-0.00878463182209436,129.721032202391,1.34757414107315,0.154036127504248,201.631430415219
95,16,1.06877951234452,48.0775536300839,15.7997155428613,4.28562683372853,17.1004721975123,3.99019160112799,8.91398690270889,0.203497348518826,2.11418349215549,-0.0432024400804098,39.1610655639018,1.14849799963605,0.391168589238057,39.2253232847226
96,16,1.52096201237749,80.5239454564435,21.1582175578366,5.79363549440568,24.3353921980398,4.20036645756157,7.19492253088807,-1.79545386511858,4.02065895621772,-0.0528558743547523,39.1610655635364,2.17638803459469,0.491633366655756,43.1439574578759
97,71,1.92026497950249,60.4252678767391,14.1077918664707,16.7985863771449,136.338813544677,8.11608849005122,27.8005989338966,-0.121580575997425,4.99449864143783,-0.00523922031888696,173.777230048837,3.30128306442679,0.121181005019431,553.680106786372
98,87,0.589229563175709,84.5411335141901,15.2108626522465,22.130569244505,51.2629719962866,2.31638741100232,26.1772800110262,-1.42793934561233,2.25282632600597,-0.00935998108086242,212.938294031847,1.32036031166606,0.128444520190284,360.804989523942
99,60,3.17081609006385,68.577394985328,20.0784975072827,20.1996658980892,190.248965403831,9.4184213919017,29.455283191219,-0.21804998502858,6.50705453385781,-0.00217409988206345,146.853995913338,4.29795459503603,0.115583810060212,543.151770897217
100,102,1.00596516051115,77.1713674297942,6.011325813975,10.2051091252762,102.608446372137,10.0546153022504,13.2239578812182,1.22756314442594,7.59121693233327,-0.000981614379396517,249.651793080769,5.17866455264696,0.25635357724128,671.030365039019
101,24,2.72113549185704,84.6420033105651,26.6160201372561,10.433218872877,65.307251804569,6.25954967496628,12.3262900980685,-0.80661154805832,5.75612078736523,-0.0321330903049665,58.7415986059655,3.56812022109705,0.277201336808206,122.921134179491
102,84,0.608519027337101,85.9736919759892,10.1488117700464,14.2163208149535,51.1155982963164,3.59555745552324,16.535663978376,-0.428660935773558,3.48022287064595,-0.0255128609282586,205.595594234925,2.06461082022888,0.205594852177628,341.410436230596
103,39,3.16263149824665,67.7510998796812,26.1595622438606,16.9150218779396,123.342628431619,7.29189884125904,24.9664166456026,-0.547157787436123,5.02396985243531,-0.00261424545597884,95.4550973110064,3.25312456597742,0.137421140442183,292.557767358391
104,48,1.75166419348851,93.4184103071461,28.7483995459608,22.9503348141379,84.0798812874482,3.66355793797192,24.5672504366972,-0.741407849612421,3.67790010526822,-0.0117839909126044,117.483196692384,2.29260760297291,0.138227255120457,284.442195053584
105,111,0.132939757303689,66.4871508429878,8.70903313526115,16.1595289585618,14.7563130607095,0.913164801928905,24.3047397183903,0.180724002707852,0.754964188464627,-0.00688084954178393,271.679892362534,0.551179589026607,0.0851197609822686,272.125684427171
106,26,2.23948787312536,90.8876723680791,27.0996379129308,11.6893932777066,58.2266847012594,4.98115542166816,12.8613627933683,-0.153821866323437,4.55866938603561,-0.00682509697597952,63.6367315435872,2.96795570724173,0.270011724109247,124.463523498004
107,83,1.40970503541354,68.7845320092188,12.3288676330625,17.0927211858872,117.005517939324,6.84534174909088,24.8496583266662,0.802141609520525,4.74066800941224,-0.00453123352511054,203.148027634315,3.15264574073982,0.13641916221419,586.165931650036
108,49,4.18512670534142,69.4521643066344,23.7073067956307,19.4497233528467,205.07120856173,10.5436568346724,28.0044884806977,0.0272216643848386,7.37941473427603,-0.00215270533528465,130.036517078938,4.88307154479203,0.122074597903655,458.356060436219
109,67,0.667512212013687,76.1232451261748,18.8577842428181,20.9192587261018,44.723318204917,2.13790167187492,27.4807763271626,-1.57266818642521,1.73929836356812,-0.00121412819009174,163.98696204932,1.08092195910521,0.124398200626911,247.551223774858
110,23,1.90893727540802,97.9421541197715,26.4339231475016,10.1202889454706,43.9055573343845,4.33836993893686,10.3329246088407,-1.01217201009407,4.44249285109457,-0.0151110407418613,56.2940317475246,2.71776451899418,0.336490376080602,94.5469561890634
111,47,0.560971945730951,63.0186179332939,14.854646038916,11.528008045636,26.3656814493547,2.28709776615185,18.2930194658324,0.301178177183134,1.56466284432264,-0.00654389662181555,115.035630108513,0.956873114336508,0.187644529607872,120.116302696808
112,43,1.57503443321981,58.3105130677854,16.9580740358235,12.0751949344703,67.7264806284519,5.60872772621809,20.7084354075791,-1.44185670643844,3.46235185109792,-0.00430027071865304,105.245363832585,2.18720538210394,0.164417109884821,221.27077857216
113,55,3.00291784089968,87.8951846171393,16.2657942316951,14.7753498503,165.160481249482,11.1781096842271,16.8101926341695,-0.67528552500875,9.87913517681851,-9.31342607691711e-05,134.616162876034,6.48750315394517,0.203775976496301,469.008770951162
114,64,1.92929318529519,47.9202601654158,13.1631354928714,13.9950825183511,123.474763858892,8.82272496049847,29.2049385166974,0.410802021128899,4.28543049652693,-0.00295851527250756,156.644262268261,2.80821775295484,0.116614745992312,468.103551687074
115,88,0.424511994745315,83.5171596488508,2.90011320985256,4.27662993766658,37.3570555375877,8.73516205097945,5.12066018007286,NA,NA,NA,NA,NA,NA,NA
116,44,2.2299694082164,85.1492867874041,18.6534441528409,13.6462581750601,98.1186539615215,7.19015078733032,16.0262741943234,0.2772865411063,6.23598263513609,-0.0118237363872186,107.692930311443,4.04226576538724,0.213972995579898,287.678128911633
117,33,1.00728820843205,68.5336403949898,5.64266261366689,3.13513832031047,33.2405108782578,10.6025659738566,4.57459767530409,-1.99964886968381,8.77200766567297,-0.248534606117206,80.769697761715,4.78713617210885,0.750595078277638,100.646751288362
118,58,2.70846212528112,80.2539143231559,14.346537609558,13.9003171159853,157.090803266305,11.3012388102751,17.3204226027074,0.511656169073581,9.02169449141957,-0.00251565702250283,141.958862670554,6.12803670884634,0.194445055157037,481.223536302057
119,95,1.57535454462628,63.0376533303573,8.90012716207699,14.0271025285724,149.658681739497,10.6692512893986,22.2519427477122,-1.59091386370167,7.03142317539921,-0.0123330262329778,232.518827023562,4.51605378280861,0.151741540456222,765.700525206359
