"ID","Bite","SampledTime","EstimatedCumulativeIntake"
6,30,2.53249402654736,30.118089142662
6,31,2.92016747190827,31.1220254474174
6,32,3.45461844859358,32.1259617521728
6,33,3.54100212083834,33.1298980569282
6,34,3.58846947343932,34.1338343616837
6,35,3.79893673978828,35.1377706664391
6,36,3.91859988543228,36.1417069711945
6,37,3.95746913923437,37.1456432759499
6,38,4.06102364428467,38.1495795807053
6,39,4.23926673446208,39.1535158854607
6,40,4.38600082324068,40.1574521902161
6,41,4.44511933803016,41.1613884949715
6,42,4.52600840221396,42.1653247997269
6,43,4.9193055786313,43.1692611044823
6,44,4.9562513606887,44.1731974092377
6,45,5.23938301967874,45.1771337139931
6,46,5.39875551935605,46.1810700187485
6,47,5.40075332458617,47.1850063235039
6,48,5.98520672741403,48.1889426282593
6,49,6.52999012648295,49.1928789330147
6,50,6.82367798646645,50.1968152377701
6,51,6.84879113041339,51.2007515425255
6,52,7.25273659443786,52.2046878472809
6,53,7.29172319173989,53.2086241520363
6,54,7.84324830206771,54.2125604567917
6,55,9.15188730224222,55.2164967615471
6,56,9.97365432394266,56.2204330663025
6,57,18.1225544716808,57.2243693710579
7,1,0.101877884025668,3.05656099662012
7,2,0.215632415378115,6.11312199324023
7,3,0.27680864305671,9.16968298986035
7,4,0.377198903835092,12.2262439864805
7,5,0.383705043374184,15.2828049831006
7,6,0.442879410843332,18.3393659797207
7,7,0.502387303758094,21.3959269763408
7,8,0.520422471184113,24.4524879729609
7,9,0.649366945138925,27.5090489695811
7,10,0.675497766084774,30.5656099662012
7,11,0.745353287623069,33.6221709628213
7,12,0.755387531586024,36.6787319594414
7,13,1.52625861582579,39.7352929560615
7,14,1.53344205948002,42.7918539526816
7,15,1.74139374466562,45.8484149493018
7,16,1.82713567642312,48.9049759459219
7,17,2.17841592115498,51.961536942542
7,18,2.23125366050808,55.0180979391621
7,19,2.53817945641955,58.0746589357822
7,20,2.5502943615505,61.1312199324023
7,21,2.82024395380987,64.1877809290225
7,22,2.9638393638863,67.2443419256426
7,23,2.99464604287224,70.3009029222627
7,24,3.27383645845862,73.3574639188828
7,25,3.27456044270656,76.4140249155029
7,26,3.3197262767112,79.470585912123
7,27,3.65236960480414,82.5271469087431
7,28,3.79005487981992,85.5837079053633
7,29,3.88014355311267,88.6402689019834
7,30,3.9222506946753,91.6968298986035
7,31,4.13956946361779,94.7533908952236
7,32,4.26868873355777,97.8099518918437
7,33,4.27303743278563,100.866512888464
7,34,4.33299752298821,103.923073885084
7,35,4.44291301322878,106.979634881704
7,36,4.64988207411937,110.036195878324
7,37,4.89954268393375,113.092756874944
7,38,5.06420056426477,116.149317871564
7,39,5.19833137869748,119.205878868185
7,40,5.21732891081957,122.262439864805
7,41,5.26322050970945,125.319000861425
7,42,5.46873281912938,128.375561858045
7,43,5.90269719515504,131.432122854665
7,44,6.04578368533114,134.488683851285
7,45,6.37944423514098,137.545244847905
7,46,6.69920293597202,140.601805844525
7,47,6.88212621478606,143.658366841145
7,48,6.89927013662088,146.714927837766
7,49,6.94646790750871,149.771488834386
7,50,7.98843009542163,152.828049831006
7,51,8.03735271692976,155.884610827626
7,52,8.42022610923452,158.941171824246
7,53,8.75068890781188,161.997732820866
7,54,9.24420792928552,165.054293817486
7,55,9.27930848364415,168.110854814106
7,56,9.36026401367225,171.167415810727
7,57,9.61384764137765,174.223976807347
7,58,9.68143359316232,177.280537803967
7,59,10.5737723708253,180.337098800587
7,60,10.7245757447801,183.393659797207
7,61,10.848593845996,186.450220793827
7,62,10.9733014637887,189.506781790447
7,63,11.2331602237527,192.563342787067
7,64,11.2520259181093,195.619903783687
7,65,11.652060389844,198.676464780308
7,66,11.9697564402233,201.733025776928
7,67,12.0140118891358,204.789586773548
7,68,13.5010965971149,207.846147770168
7,69,13.8145331736031,210.902708766788
7,70,14.9462229130829,213.959269763408
7,71,17.152072617486,217.015830760028
7,72,17.7678065343465,220.072391756648
7,73,19.2845887091243,223.128952753269
7,74,20.2915738877587,226.185513749889
7,75,21.0073159968034,229.242074746509
7,76,21.5795666588906,232.298635743129
7,77,21.9834429801706,235.355196739749
7,78,25.1139488494141,238.411757736369
8,1,0.0767985418054087,2.35944665498019
8,2,0.114453983412077,4.71889330996038
8,3,0.116849633266116,7.07833996494057
8,4,0.18674203028092,9.43778661992076
8,5,0.201036099177633,11.797233274901
8,6,0.257225561879505,14.1566799298811
8,7,0.414479754445433,16.5161265848613
8,8,0.42002134255783,18.8755732398415
8,9,0.453489447195386,21.2350198948217
8,10,0.452079955062377,23.5944665498019
8,11,0.535268732332791,25.9539132047821
8,12,0.61894355817548,28.3133598597623
8,13,0.967398079569238,30.6728065147425
8,14,1.18251693148619,33.0322531697227
8,15,1.18744596429232,35.3916998247029
8,16,1.28530787175554,37.7511464796831
8,17,1.31931394619808,40.1105931346632
8,18,1.89826233057847,42.4700397896434
8,19,2.01637000813755,44.8294864446236
8,20,2.06580516365478,47.1889330996038
8,21,2.23629942819458,49.548379754584
8,22,2.31483821422106,51.9078264095642
8,23,2.33643473151066,54.2672730645444
8,24,2.41796323096596,56.6267197195246
8,25,2.42570113586625,58.9861663745048
8,26,2.45790001475311,61.345613029485
8,27,2.60186526474713,63.7050596844652
8,28,2.69206605651182,66.0645063394454
8,29,2.8056499940668,68.4239529944255
8,30,2.9317750149034,70.7833996494057
8,31,3.05873194458083,73.1428463043859
8,32,3.19030974247773,75.5022929593661
8,33,3.30532650263403,77.8617396143463
8,34,3.3770154510383,80.2211862693265
8,35,3.52109089439873,82.5806329243067
8,36,3.62215551658861,84.9400795792869
8,37,3.65645209798527,87.2995262342671
8,38,3.72780887584686,89.6589728892473
8,39,3.74878633313951,92.0184195442275
8,40,3.86126367480781,94.3778661992076
8,41,3.86051345547435,96.7373128541878
8,42,3.88684377886147,99.096759509168
8,43,3.96566671780261,101.456206164148
8,44,4.11088480622896,103.815652819128
8,45,4.46130087285345,106.175099474109
8,46,4.49476101478289,108.534546129089
8,47,4.53117455752075,110.893992784069
8,48,4.56469559532157,113.253439439049
8,49,4.69525479281303,115.612886094029
8,50,4.71286306223159,117.97233274901
8,51,4.84639878088909,120.33177940399
8,52,5.20167926373536,122.69122605897
8,53,5.32439531147961,125.05067271395
8,54,5.45094293466092,127.41011936893
8,55,5.74138927253154,129.76956602391
8,56,6.18201313210664,132.129012678891
8,57,6.54855125351702,134.488459333871
8,58,6.55223852098928,136.847905988851
8,59,6.60146316700218,139.207352643831
8,60,6.77524729231269,141.566799298811
8,61,7.0006441866123,143.926245953792
8,62,7.07209463179459,146.285692608772
8,63,7.18290330250981,148.645139263752
8,64,7.20533401284014,151.004585918732
8,65,7.21949737511562,153.364032573712
8,66,7.26408146587173,155.723479228693
8,67,8.1922944568499,158.082925883673
8,68,8.23404408260567,160.442372538653
8,69,8.32192371448529,162.801819193633
8,70,8.3614205067331,165.161265848613
8,71,8.4304912959291,167.520712503594
8,72,9.17356621833743,169.880159158574
8,73,9.36932150415163,172.239605813554
8,74,9.8066637893347,174.599052468534
8,75,10.0740616301671,176.958499123514
8,76,10.1036992980413,179.317945778495
8,77,10.1251165933381,181.677392433475
8,78,10.1334235768819,184.036839088455
8,79,11.0058431886619,186.396285743435
8,80,11.5102927014904,188.755732398415
8,81,11.8847579267023,191.115179053395
8,82,12.0100852156167,193.474625708376
8,83,12.1537703992872,195.834072363356
8,84,12.3967460875722,198.193519018336
8,85,12.7616549197032,200.552965673316
8,86,13.223678396707,202.912412328296
8,87,13.7235392350241,205.271858983277
8,88,14.8387149178999,207.631305638257
8,89,18.4926428924838,209.990752293237
9,1,0.000233053200950628,2.96844581619918
9,2,0.0351141969956385,5.93689163239836
9,3,0.149552189945612,8.90533744859754
9,4,0.401700065229807,11.8737832647967
9,5,0.751418270673359,14.8422290809959
9,6,0.784715293314354,17.8106748971951
9,7,0.843847893105476,20.7791207133943
9,8,0.96118721661484,23.7475665295934
9,9,1.02275385018727,26.7160123457926
9,10,1.09401170818875,29.6844581619918
9,11,1.28887742724373,32.652903978191
9,12,1.82981624389048,35.6213497943902
9,13,2.00957819753803,38.5897956105893
9,14,2.11915954802797,41.5582414267885
9,15,3.03519508780625,44.5266872429877
9,16,3.71748916545537,47.4951330591869
9,17,3.72152332877197,50.4635788753861
9,18,4.12894537402623,53.4320246915852
9,19,5.15213321519591,56.4004705077844
9,20,5.15496477546912,59.3689163239836
9,21,5.23356824046717,62.3373621401828
9,22,5.2618010073101,65.305807956382
9,23,5.26107947292099,68.2742537725811
9,24,5.32513944719748,71.2426995887803
9,25,5.49802929836943,74.2111454049795
9,26,5.51927907925256,77.1795912211787
9,27,5.74457154019319,80.1480370373779
9,28,5.77231259600656,83.1164828535771
9,29,5.82659090471562,86.0849286697762
9,30,6.46453428968093,89.0533744859754
9,31,6.54757909994083,92.0218203021746
9,32,7.07510668005705,94.9902661183738
9,33,8.10065134694917,97.9587119345729
9,34,11.4696428883771,100.927157750772
9,35,13.0372602547501,103.895603566971
9,36,17.2120991574699,106.86404938317
10,1,0.161708762291243,1.69552053342394
10,2,0.200953330860385,3.39104106684788
10,3,0.252461149585831,5.08656160027182
10,4,0.294601948845882,6.78208213369576
10,5,0.49421770406233,8.47760266711969
10,6,0.628478966593597,10.1731232005436
10,7,0.828426253971009,11.8686437339676
10,8,1.14185146946295,13.5641642673915
10,9,1.16023760039592,15.2596848008154
10,10,1.64372776041566,16.9552053342394
10,11,1.90257488798057,18.6507258676633
10,12,2.00428473430711,20.3462464010873
10,13,2.20753726527356,22.0417669345112
10,14,2.22557899280462,23.7372874679351
10,15,2.23110531643404,25.4328080013591
10,16,2.34650190367319,27.128328534783
10,17,2.58070223310039,28.823849068207
10,18,2.95468104442063,30.5193696016309
10,19,3.02175348645982,32.2148901350548
10,20,3.07136531683797,33.9104106684788
10,21,3.26269840496076,35.6059312019027
10,22,3.51256788983852,37.3014517353267
10,23,3.5202966980529,38.9969722687506
10,24,3.72616066548684,40.6924928021745
10,25,3.73029551127181,42.3880133355985
10,26,3.82786225804654,44.0835338690224
10,27,3.85499263191506,45.7790544024463
10,28,3.85932835548425,47.4745749358703
10,29,3.99956308223334,49.1700954692942
10,30,4.28035544484439,50.8656160027182
10,31,4.45918369928664,52.5611365361421
10,32,4.66302099155984,54.256657069566
10,33,4.7681629725412,55.95217760299
10,34,4.91190618859472,57.6476981364139
10,35,5.22937698938632,59.3432186698379
10,36,5.91090685358065,61.0387392032618
10,37,6.07084591180084,62.7342597366857
10,38,6.19257251857231,64.4297802701097
10,39,6.32742268235837,66.1253008035336
10,40,6.44138879662662,67.8208213369576
10,41,6.4899560273579,69.5163418703815
10,42,6.58598558157395,71.2118624038054
10,43,6.79266746671597,72.9073829372294
10,44,7.06360590059712,74.6029034706533
10,45,7.173414349812,76.2984240040772
10,46,7.35597376379094,77.9939445375012
10,47,7.63614054508867,79.6894650709251
10,48,7.72125068318479,81.3849856043491
10,49,7.85844532059486,83.080506137773
10,50,8.60097305290798,84.7760266711969
10,51,8.85842345372032,86.4715472046209
10,52,8.87190265767056,88.1670677380448
10,53,9.34002034412168,89.8625882714688
10,54,9.4581068724296,91.5581088048927
10,55,9.62932132376287,93.2536293383166
10,56,9.89869108909608,94.9491498717406
10,57,10.2700395971717,96.6446704051645
10,58,10.8306214556015,98.3401909385885
10,59,11.416217207504,100.035711472012
10,60,12.0110737928069,101.731232005436
10,61,12.7474810341407,103.42675253886
10,62,15.4625602033132,105.122273072284
10,63,15.4835536019031,106.817793605708
10,64,17.5407706079526,108.513314139132
10,65,21.8423775346369,110.208834672556
11,1,0.0151579445851343,1.81542363948391
11,2,0.070613028557864,3.63084727896782
11,3,0.116091953829816,5.44627091845173
11,4,0.147611016099024,7.26169455793564
11,5,0.154500772526401,9.07711819741955
11,6,0.166246130170786,10.8925418369035
11,7,0.199056842187808,12.7079654763874
11,8,0.244951582151934,14.5233891158713
11,9,0.298483110278406,16.3388127553552
11,10,0.322277379404257,18.1542363948391
11,11,0.381778218641802,19.969660034323
11,12,0.414340689882722,21.7850836738069
11,13,0.480711283540369,23.6005073132908
11,14,0.487795979290972,25.4159309527748
11,15,0.501236042862182,27.2313545922587
11,16,0.51038085659663,29.0467782317426
11,17,0.546309983159453,30.8622018712265
11,18,0.558150330658859,32.6776255107104
11,19,0.56956872601405,34.4930491501943
11,20,0.643350176351899,36.3084727896782
11,21,0.652003928050145,38.1238964291621
11,22,0.653446890700905,39.939320068646
11,23,0.665726977649945,41.7547437081299
11,24,0.671929823693526,43.5701673476139
11,25,0.696384115128414,45.3855909870978
11,26,0.726695438468047,47.2010146265817
11,27,0.73720364760204,49.0164382660656
11,28,0.765142271577609,50.8318619055495
11,29,0.787279734697091,52.6472855450334
11,30,0.819583046598361,54.4627091845173
11,31,0.852040937741339,56.2781328240012
11,32,0.981242638666148,58.0935564634851
11,33,0.984554595817304,59.9089801029691
11,34,1.0036431039921,61.724403742453
11,35,1.06270021816839,63.5398273819369
11,36,1.07610424374494,65.3552510214208
11,37,1.11582115891038,67.1706746609047
11,38,1.12324048047802,68.9860983003886
11,39,1.13130552999543,70.8015219398725
11,40,1.14477604416275,72.6169455793564
11,41,1.14872869917661,74.4323692188403
11,42,1.23843835110726,76.2477928583242
11,43,1.26347484086923,78.0632164978082
11,44,1.3176444401017,79.8786401372921
11,45,1.34699826388405,81.694063776776
11,46,1.44481174562932,83.5094874162599
11,47,1.44491476520967,85.3249110557438
11,48,1.46266786635548,87.1403346952277
